stamp,macaddress,event,date,itemname
1577502680.342,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502679.749,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502674.737,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502610.696,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502602.029,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502511.707,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502508.334,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502506.071,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502501.063,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502498.217,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502493.213,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502430.731,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502422.729,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502421.559,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502416.557,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502387.324,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502379.32,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502375.498,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502370.49,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502368.79,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502363.788,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502343.205,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502338.2,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502309.898,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502304.894,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502208.822,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502203.815,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502158.019,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502153.014,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502142.013,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502137.006,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502118.977,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502113.968,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502107.739,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502099.729,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502070.562,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502065.556,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502062.668,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502057.664,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577502010.792,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577502005.789,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501982.169,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501977.165,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501940.686,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501936.411,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501934.646,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501929.64,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501926.435,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501921.425,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501903.821,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501891.853,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501882.98,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501865.971,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501864.91,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501857.359,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501855.094,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501850.093,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501840.495,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501835.485,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501833.742,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501828.734,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501826.195,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501818.905,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501818.147,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501813.143,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501811.052,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501782.23,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501779.015,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501774.01,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501770.54,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501765.539,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501730.333,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501725.87,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501725.122,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501720.11,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501709.86,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501694.334,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501683.281,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501678.267,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501672.857,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501667.006,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501664.491,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501656.478,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501652.771,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501636.058,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501634.297,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501607.437,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501603.542,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501569.325,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501568.751,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501504.52,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501498.61,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501469.954,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501469.196,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501464.192,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501459.082,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501444.007,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501439.907,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501434.904,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501414.721,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501409.71,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501407.372,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501399.364,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501353.26,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501344.545,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501338.75,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501330.748,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501301.352,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501296.346,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501293.808,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501285.026,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501282.271,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501268.25,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501257.45,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501252.441,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501251.649,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501246.644,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501226.569,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501221.569,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501208.187,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501197.18,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501178.12,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501173.114,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501167.557,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501162.548,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501156.503,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501124.451,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501091.764,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501086.759,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501076.784,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501071.773,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501049.568,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501041.519,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501039.246,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501018.28,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501014.275,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577501009.267,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577501002.864,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500980.913,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500967.739,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500962.733,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500959.114,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500954.112,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500949.295,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500941.281,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500938.509,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500927.496,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500924.159,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500919.739,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500918.982,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500913.64,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500910.875,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500901.425,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500900.915,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500896.982,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500894.961,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500886.567,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500883.922,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500878.918,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500869.752,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500864.745,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500855.473,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500846.396,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500835.468,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500827.459,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500818.379,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500813.372,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500812.653,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500801.64,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500773.344,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500768.336,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500767.629,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500762.62,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500760.79,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500742.834,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500741.316,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500729.11,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500726.344,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500674.338,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500661.415,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500656.415,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500614.975,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500610.026,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500605.031,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500600.022,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500596.494,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500591.624,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500591.121,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500587.241,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500585.227,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500576.902,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500567.759,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500559.755,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500558.327,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500553.326,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500540.125,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500472.168,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500469.562,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500459.595,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500454.894,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500442.098,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500438.799,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500428.854,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500426.404,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500421.389,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500419.752,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500414.865,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500413.352,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500395.984,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500377.978,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500372.964,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500371.179,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500361.642,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500349.993,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500344.995,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500335.218,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500300.278,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500298.87,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500293.867,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500289.708,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500281.701,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500240.324,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500228.018,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500225.753,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500210.469,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500208.956,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500190.698,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500188.786,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500177.546,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500173.236,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500146.849,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500144.635,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500124.075,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500117.502,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500109.498,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500102.981,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500094.245,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500060.254,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500034.064,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500030.557,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577500022.553,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577500001.478,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499996.474,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499989.316,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499976.069,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499960.045,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499955.04,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499946.244,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499941.235,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499938.154,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499931.123,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499928.858,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499902.544,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499897.57,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499886.56,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499874.787,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499866.74,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499843.599,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499829.818,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499816.622,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499807.391,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499803.12,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499798.108,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499796.041,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499791.032,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499788.04,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499769.274,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499764.418,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499759.419,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499730.32,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499725.319,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499716.307,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499705.296,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499694.708,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499681.895,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499662.676,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499657.668,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499634.227,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499625.936,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499624.331,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499602.541,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499601.374,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499598.524,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499596.005,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499587.994,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499584.709,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499543.5,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499521.774,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499513.261,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499512.502,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499504.492,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499502.255,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499431.69,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499426.686,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499414.067,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499411.803,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499400.565,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499394.276,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499313.266,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499305.278,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499284.298,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499256.601,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499251.596,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499243.79,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499184.275,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499182.508,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499174.463,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499152.419,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499147.414,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499129.043,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499121.032,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499094.957,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499084.689,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499082.179,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499053.147,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499050.478,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499045.471,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499020.343,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577499012.335,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577499004.959,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498995.996,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498990.897,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498977.054,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498975.994,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498961.92,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498933.078,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498928.07,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498895.279,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498890.637,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498875.8,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498870.794,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498846.533,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498835.52,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498833.499,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498823.741,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498821.546,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498816.539,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498801.981,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498796.969,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498795.382,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498789.368,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498786.857,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498774.559,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498726.481,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498722.158,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498721.402,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498716.395,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498712.82,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498704.81,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498703.196,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498698.191,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498696.918,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498691.912,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498627.867,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498619.86,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498610.756,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498602.408,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498565.128,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498560.12,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498558.113,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498547.008,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498514.8,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498509.794,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498481.064,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498471.507,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498425.882,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498420.878,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498399.89,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498396.025,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498394.014,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498383.006,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498358.65,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498353.647,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498326.791,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498321.784,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498319.047,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498314.042,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498264.429,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498254.577,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498253.592,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498248.583,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498245.129,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498231.121,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498223.854,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498218.841,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498216.236,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
1577498207.912,000D6F000F6F346F,50,2019-12-27,nyce-w-5207
1577498201.096,000D6F000F6F346F,48,2019-12-27,nyce-w-5207
